%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-26-57
188, 0.00, -3908.07, -3591.36, -3052.72, 0.000, 0.000, 0.000, 13:27:29.372
189, 0.00, -3642.10, -3334.18, -2829.61, 0.000, 0.000, 0.000, 13:27:29.387
190, 0.00, -3723.67, -3409.36, -2876.65, 0.000, 0.000, 0.000, 13:27:29.387
191, 0.00, -4058.59, -3716.50, -3155.69, 0.000, 0.000, 0.000, 13:27:29.387
192, 0.00, -3906.39, -3568.13, -3033.04, 0.000, 0.000, 0.000, 13:27:29.388
193, 0.00, -3623.54, -3318.45, -2807.86, 0.000, 0.000, 0.000, 13:27:29.402
194, 0.00, -3720.66, -3421.46, -2884.59, 0.000, 0.000, 0.000, 13:27:29.402
195, 0.00, -4062.47, -3733.23, -3172.56, 0.000, 0.000, 0.000, 13:27:29.417
196, 0.00, -3893.97, -3576.08, -3044.39, 0.000, 0.000, 0.000, 13:27:29.417
197, 0.00, -3626.45, -3316.81, -2807.73, 0.000, 0.000, 0.000, 13:27:29.425
198, 0.00, -3723.84, -3416.38, -2867.81, 0.000, 0.000, 0.000, 13:27:29.425
199, 0.00, -4067.46, -3739.38, -3171.39, 0.000, 0.000, 0.000, 13:27:29.433
200, 0.00, -3910.95, -3578.56, -3042.65, 0.000, 0.000, 0.000, 13:27:29.433
0, 0.00, -3628.26, -3325.62, -2821.18, 0.000, 0.000, 0.000, 13:27:29.434
1, 0.00, -3738.19, -3409.85, -2868.58, 0.000, 0.000, 0.000, 13:27:29.447
2, 0.00, -4076.83, -3725.97, -3163.58, 0.000, 0.000, 0.000, 13:27:29.449
3, 0.00, -3905.12, -3584.67, -3047.02, 0.000, 0.000, 0.000, 13:27:29.462
4, 0.00, -3628.82, -3308.76, -2805.78, 0.000, 0.000, 0.000, 13:27:29.462
5, 0.00, -3715.28, -3414.48, -2870.61, 0.000, 0.000, 0.000, 13:27:29.463
6, 0.00, -4075.41, -3737.77, -3177.41, 0.000, 0.000, 0.000, 13:27:29.463
7, 0.00, -3905.08, -3581.07, -3047.14, 0.000, 0.000, 0.000, 13:27:29.479
8, 0.00, -3620.23, -3308.54, -2814.63, 0.000, 0.000, 0.000, 13:27:29.479
9, 0.00, -3716.17, -3403.28, -2864.25, 0.000, 0.000, 0.000, 13:27:29.493
10, 0.00, -4074.53, -3734.72, -3166.05, 0.000, 0.000, 0.000, 13:27:29.494
11, 0.00, -3906.25, -3581.97, -3037.24, 0.000, 0.000, 0.000, 13:27:29.494
12, 0.00, -3624.61, -3316.08, -2804.38, 0.000, 0.000, 0.000, 13:27:29.494
13, 0.00, -3713.01, -3418.99, -2868.73, 0.000, 0.000, 0.000, 13:27:29.507
14, 0.00, -4078.56, -3745.37, -3175.13, 0.000, 0.000, 0.000, 13:27:29.507
15, 0.00, -3917.49, -3582.68, -3042.86, 0.000, 0.000, 0.000, 13:27:29.524
16, 0.00, -3631.51, -3313.82, -2817.61, 0.000, 0.000, 0.000, 13:27:29.524
17, 0.00, -3712.30, -3401.90, -2862.58, 0.000, 0.000, 0.000, 13:27:29.524
18, 0.00, -4072.08, -3721.10, -3164.71, 0.000, 0.000, 0.000, 13:27:29.524
19, 0.00, -3895.65, -3562.04, -3028.98, 0.000, 0.000, 0.000, 13:27:29.538
20, 0.00, -3613.94, -3304.73, -2808.02, 0.000, 0.000, 0.000, 13:27:29.538
21, 0.00, -3704.43, -3396.97, -2863.00, 0.000, 0.000, 0.000, 13:27:29.553
22, 0.00, -4075.57, -3737.13, -3169.31, 0.000, 0.000, 0.000, 13:27:29.553
23, 0.00, -3909.56, -3577.00, -3039.92, 0.000, 0.000, 0.000, 13:27:29.554
24, 0.00, -3628.72, -3320.04, -2826.98, 0.000, 0.000, 0.000, 13:27:29.554
25, 0.00, -3705.57, -3400.64, -2866.40, 0.000, 0.000, 0.000, 13:27:29.567
26, 0.00, -4062.62, -3729.27, -3168.34, 0.000, 0.000, 0.000, 13:27:29.568
27, 0.00, -3892.95, -3583.48, -3051.28, 0.000, 0.000, 0.000, 13:27:29.584
28, 0.00, -3619.76, -3310.53, -2815.63, 0.000, 0.000, 0.000, 13:27:29.586
29, 0.00, -3696.94, -3394.30, -2854.04, 0.000, 0.000, 0.000, 13:27:29.586
30, 0.00, -4061.33, -3729.18, -3162.68, 0.000, 0.000, 0.000, 13:27:29.586
31, 0.00, -3887.19, -3566.29, -3029.46, 0.000, 0.000, 0.000, 13:27:29.599
32, 0.00, -3631.29, -3321.58, -2819.56, 0.000, 0.000, 0.000, 13:27:29.600
33, 0.00, -3704.30, -3403.11, -2867.16, 0.000, 0.000, 0.000, 13:27:29.612
34, 0.00, -4066.24, -3744.55, -3178.73, 0.000, 0.000, 0.000, 13:27:29.612
35, 0.00, -3892.88, -3583.73, -3046.48, 0.000, 0.000, 0.000, 13:27:29.613
36, 0.00, -3617.86, -3324.34, -2814.79, 0.000, 0.000, 0.000, 13:27:29.613
37, 0.00, -3695.22, -3393.97, -2862.88, 0.000, 0.000, 0.000, 13:27:29.627
38, 0.00, -4072.40, -3737.77, -3168.62, 0.000, 0.000, 0.000, 13:27:29.628
39, 0.00, -3895.01, -3575.40, -3027.31, 0.000, 0.000, 0.000, 13:27:29.642
40, 0.00, -3627.99, -3327.96, -2825.35, 0.000, 0.000, 0.000, 13:27:29.643
41, 0.00, -3713.02, -3412.67, -2874.63, 0.000, 0.000, 0.000, 13:27:29.643
