No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-17-14
37, 0.00, 0.00, 0.00, 14.36, 0.000, 0.000, 0.000, 11:17:21.284
38, 0.00, 0.00, 0.00, 15.31, 0.000, 0.000, 0.000, 11:17:21.284
39, 0.00, 0.00, 0.00, 16.62, 0.000, 0.000, 0.000, 11:17:21.298
40, 0.00, 0.00, 0.00, 17.44, 0.000, 0.000, 0.000, 11:17:21.298
41, 0.00, 0.00, 0.00, 15.03, 0.000, 0.000, 0.000, 11:17:21.298
42, 0.00, 0.00, 0.00, 14.66, 0.000, 0.000, 0.000, 11:17:21.298
43, 0.00, 0.00, 0.00, 16.94, 0.000, 0.000, 0.000, 11:17:21.313
44, 0.00, 0.00, 0.00, 16.73, 0.000, 0.000, 0.000, 11:17:21.313
45, 0.00, 0.00, 0.00, 19.89, 0.000, 0.000, 0.000, 11:17:21.327
46, 0.00, 0.00, 0.00, 20.37, 0.000, 0.000, 0.000, 11:17:21.328
47, 0.00, 0.00, 0.00, 19.43, 0.000, 0.000, 0.000, 11:17:21.331
48, 0.00, 0.00, 0.00, 20.14, 0.000, 0.000, 0.000, 11:17:21.331
49, 0.00, 0.00, 0.00, 19.74, 0.000, 0.000, 0.000, 11:17:21.344
50, 0.00, 0.00, 0.00, 14.23, 0.000, 0.000, 0.000, 11:17:21.344
51, 0.00, 0.00, 0.00, 18.10, 0.000, 0.000, 0.000, 11:17:21.359
52, 0.00, 0.00, 0.00, 18.65, 0.000, 0.000, 0.000, 11:17:21.359
53, 0.00, 0.00, 0.00, 18.28, 0.000, 0.000, 0.000, 11:17:21.359
54, 0.00, 0.00, 0.00, 15.06, 0.000, 0.000, 0.000, 11:17:21.360
55, 0.00, 0.00, 0.00, 14.80, 0.000, 0.000, 0.000, 11:17:21.375
56, 0.00, 0.00, 0.00, 18.14, 0.000, 0.000, 0.000, 11:17:21.376
57, 0.00, 0.00, 0.00, 17.76, 0.000, 0.000, 0.000, 11:17:21.392
58, 0.00, 0.00, 0.00, 11.90, 0.000, 0.000, 0.000, 11:17:21.393
59, 0.00, 0.00, 0.00, 15.64, 0.000, 0.000, 0.000, 11:17:21.394
60, 0.00, 0.00, 0.00, 16.12, 0.000, 0.000, 0.000, 11:17:21.394
61, 0.00, 0.00, 0.00, 17.56, 0.000, 0.000, 0.000, 11:17:21.411
62, 0.00, 0.00, 0.00, 13.24, 0.000, 0.000, 0.000, 11:17:21.411
63, 0.00, 0.00, 0.00, 18.61, 0.000, 0.000, 0.000, 11:17:21.418
64, 0.00, 0.00, 0.00, 19.51, 0.000, 0.000, 0.000, 11:17:21.418
65, 0.00, 0.00, 0.00, 17.72, 0.000, 0.000, 0.000, 11:17:21.433
66, 0.00, 0.00, 0.00, 14.67, 0.000, 0.000, 0.000, 11:17:21.433
67, 0.00, 0.00, 0.00, 14.52, 0.000, 0.000, 0.000, 11:17:21.434
68, 0.00, 0.00, 0.00, 18.18, 0.000, 0.000, 0.000, 11:17:21.434
69, 0.00, 0.00, 0.00, 17.61, 0.000, 0.000, 0.000, 11:17:21.448
70, 0.00, 0.00, 0.00, 12.44, 0.000, 0.000, 0.000, 11:17:21.448
71, 0.00, 0.00, 0.00, 17.74, 0.000, 0.000, 0.000, 11:17:21.448
72, 0.00, 0.00, 0.00, 18.51, 0.000, 0.000, 0.000, 11:17:21.449
73, 0.00, 0.00, 0.00, 18.56, 0.000, 0.000, 0.000, 11:17:21.463
74, 0.00, 0.00, 0.00, 14.51, 0.000, 0.000, 0.000, 11:17:21.463
75, 0.00, 0.00, 0.00, 13.56, 0.000, 0.000, 0.000, 11:17:21.478
76, 0.00, 0.00, 0.00, 13.36, 0.000, 0.000, 0.000, 11:17:21.479
77, 0.00, 0.00, 0.00, 16.01, 0.000, 0.000, 0.000, 11:17:21.479
78, 0.00, 0.00, 0.00, 17.56, 0.000, 0.000, 0.000, 11:17:21.479
79, 0.00, 0.00, 0.00, 16.93, 0.000, 0.000, 0.000, 11:17:21.493
80, 0.00, 0.00, 0.00, 16.27, 0.000, 0.000, 0.000, 11:17:21.494
81, 0.00, 0.00, 0.00, 13.99, 0.000, 0.000, 0.000, 11:17:21.525
82, 0.00, 0.00, 0.00, 13.11, 0.000, 0.000, 0.000, 11:17:21.526
83, 0.00, 0.00, 0.00, 14.89, 0.000, 0.000, 0.000, 11:17:21.526
84, 0.00, 0.00, 0.00, 21.70, 0.000, 0.000, 0.000, 11:17:21.526
85, 0.00, 0.00, 0.00, 18.94, 0.000, 0.000, 0.000, 11:17:21.526
86, 0.00, 0.00, 0.00, 17.07, 0.000, 0.000, 0.000, 11:17:21.527
87, 0.00, 0.00, 0.00, 17.49, 0.000, 0.000, 0.000, 11:17:21.527
88, 0.00, 0.00, 0.00, 16.58, 0.000, 0.000, 0.000, 11:17:21.527
89, 0.00, 0.00, 0.00, 12.21, 0.000, 0.000, 0.000, 11:17:21.538
