%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-20-27
33, 8.22, 0.00, 21.88, 15.91, 0.000, 0.000, 0.000, 11:20:32.431
34, 9.08, 0.00, 12.54, 18.47, 0.000, 0.000, 0.000, 11:20:32.432
35, 9.30, 0.00, 24.89, 11.12, 0.000, 0.000, 0.000, 11:20:32.432
36, 9.12, 0.00, 17.62, 10.79, 0.000, 0.000, 0.000, 11:20:32.433
37, 10.73, 0.00, 11.66, 12.64, 0.000, 0.000, 0.000, 11:20:32.446
38, 12.88, 0.00, 18.58, 16.97, 0.000, 0.000, 0.000, 11:20:32.446
39, 9.94, 0.00, 1.97, 14.37, 0.000, 0.000, 0.000, 11:20:32.461
40, 8.90, 0.00, 10.40, 16.06, 0.000, 0.000, 0.000, 11:20:32.461
41, 7.91, 0.00, 12.88, 14.98, 0.000, 0.000, 0.000, 11:20:32.462
42, 10.18, 0.00, 15.49, 17.99, 0.000, 0.000, 0.000, 11:20:32.462
43, 11.89, 0.00, 14.61, 17.46, 0.000, 0.000, 0.000, 11:20:32.478
44, 11.93, 0.00, 5.71, 17.55, 0.000, 0.000, 0.000, 11:20:32.479
45, 8.27, 0.00, 17.41, 14.32, 0.000, 0.000, 0.000, 11:20:32.491
46, 9.09, 0.00, -0.57, 15.19, 0.000, 0.000, 0.000, 11:20:32.491
47, 10.57, 0.00, 4.25, 14.52, 0.000, 0.000, 0.000, 11:20:32.491
48, 7.21, 0.00, 18.70, 14.33, 0.000, 0.000, 0.000, 11:20:32.491
49, 9.11, 0.00, 20.96, 19.06, 0.000, 0.000, 0.000, 11:20:32.520
50, 13.83, 0.00, 17.96, 19.27, 0.000, 0.000, 0.000, 11:20:32.520
51, 14.73, 0.00, 13.94, 18.35, 0.000, 0.000, 0.000, 11:20:32.520
52, 9.31, 0.00, 8.51, 13.43, 0.000, 0.000, 0.000, 11:20:32.520
53, 15.38, 0.00, 20.28, 17.61, 0.000, 0.000, 0.000, 11:20:32.521
54, 13.71, 0.00, 13.43, 14.26, 0.000, 0.000, 0.000, 11:20:32.521
55, 11.80, 0.00, 11.82, 14.87, 0.000, 0.000, 0.000, 11:20:32.536
56, 11.69, 0.00, 7.92, 14.89, 0.000, 0.000, 0.000, 11:20:32.536
57, 12.40, 0.00, 9.69, 17.91, 0.000, 0.000, 0.000, 11:20:32.550
58, 13.89, 0.00, 16.83, 17.24, 0.000, 0.000, 0.000, 11:20:32.550
59, 9.91, 0.00, 11.15, 12.84, 0.000, 0.000, 0.000, 11:20:32.551
60, 15.42, 0.00, 10.31, 15.97, 0.000, 0.000, 0.000, 11:20:32.551
61, 11.42, 0.00, 12.46, 19.64, 0.000, 0.000, 0.000, 11:20:32.567
62, 11.68, 0.00, 15.49, 16.53, 0.000, 0.000, 0.000, 11:20:32.567
63, 13.30, 0.00, 12.99, 14.00, 0.000, 0.000, 0.000, 11:20:32.580
64, 10.05, 0.00, 12.68, 10.42, 0.000, 0.000, 0.000, 11:20:32.580
65, 11.65, 0.00, 17.50, 19.78, 0.000, 0.000, 0.000, 11:20:32.580
66, 10.52, 0.00, 11.07, 15.76, 0.000, 0.000, 0.000, 11:20:32.581
67, 9.68, 0.00, 17.70, 17.60, 0.000, 0.000, 0.000, 11:20:32.597
68, 12.46, 0.00, 12.39, 18.78, 0.000, 0.000, 0.000, 11:20:32.597
69, 11.78, 0.00, 11.37, 18.13, 0.000, 0.000, 0.000, 11:20:32.610
70, 12.09, 0.00, 9.85, 11.80, 0.000, 0.000, 0.000, 11:20:32.610
71, 14.18, 0.00, 10.13, 14.23, 0.000, 0.000, 0.000, 11:20:32.610
72, 12.52, 0.00, 10.71, 15.51, 0.000, 0.000, 0.000, 11:20:32.610
73, 16.52, 0.00, 12.85, 19.34, 0.000, 0.000, 0.000, 11:20:32.625
74, 13.85, 0.00, 14.43, 18.04, 0.000, 0.000, 0.000, 11:20:32.625
75, 12.81, 0.00, 14.51, 16.19, 0.000, 0.000, 0.000, 11:20:32.641
76, 18.99, 0.00, 12.95, 16.51, 0.000, 0.000, 0.000, 11:20:32.641
77, 14.51, 0.00, 14.16, 13.54, 0.000, 0.000, 0.000, 11:20:32.641
78, 13.60, 0.00, 7.99, 15.81, 0.000, 0.000, 0.000, 11:20:32.642
79, 13.86, 0.00, 11.97, 14.94, 0.000, 0.000, 0.000, 11:20:32.655
80, 15.25, 0.00, 14.62, 13.41, 0.000, 0.000, 0.000, 11:20:32.655
81, 9.52, 0.00, 10.76, 14.54, 0.000, 0.000, 0.000, 11:20:32.670
