%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-39-20
1, 0.00, -4099.15, -3670.87, -3340.98, 0.000, 0.000, 0.000, 13:39:34.866
2, 0.00, -4059.87, -3592.71, -3184.78, 0.000, 0.000, 0.000, 13:39:34.866
3, 0.00, -4165.84, -3742.57, -3436.27, 0.000, 0.000, 0.000, 13:39:34.880
4, 0.00, -4141.53, -3735.20, -3453.21, 0.000, 0.000, 0.000, 13:39:34.881
5, 0.00, -4093.73, -3667.10, -3342.27, 0.000, 0.000, 0.000, 13:39:34.882
6, 0.00, -4048.90, -3596.96, -3195.31, 0.000, 0.000, 0.000, 13:39:34.882
7, 0.00, -4164.03, -3744.11, -3444.04, 0.000, 0.000, 0.000, 13:39:34.895
8, 0.00, -4144.60, -3733.16, -3452.13, 0.000, 0.000, 0.000, 13:39:34.895
9, 0.00, -4113.89, -3668.92, -3347.79, 0.000, 0.000, 0.000, 13:39:34.909
10, 0.00, -4066.22, -3594.22, -3194.69, 0.000, 0.000, 0.000, 13:39:34.909
11, 0.00, -4181.28, -3744.55, -3454.80, 0.000, 0.000, 0.000, 13:39:34.909
12, 0.00, -4152.93, -3734.40, -3458.11, 0.000, 0.000, 0.000, 13:39:34.910
13, 0.00, -4116.78, -3676.86, -3358.31, 0.000, 0.000, 0.000, 13:39:34.924
14, 0.00, -4072.47, -3596.60, -3200.68, 0.000, 0.000, 0.000, 13:39:34.924
15, 0.00, -4170.24, -3753.22, -3454.14, 0.000, 0.000, 0.000, 13:39:34.939
16, 0.00, -4149.04, -3742.39, -3459.03, 0.000, 0.000, 0.000, 13:39:34.939
17, 0.00, -4090.81, -3667.78, -3343.61, 0.000, 0.000, 0.000, 13:39:34.939
18, 0.00, -4051.90, -3594.27, -3191.08, 0.000, 0.000, 0.000, 13:39:34.940
19, 0.00, -4160.75, -3751.58, -3450.89, 0.000, 0.000, 0.000, 13:39:34.954
20, 0.00, -4132.95, -3747.72, -3461.42, 0.000, 0.000, 0.000, 13:39:34.954
21, 0.00, -4088.15, -3682.89, -3349.69, 0.000, 0.000, 0.000, 13:39:34.969
22, 0.00, -4047.16, -3593.48, -3193.88, 0.000, 0.000, 0.000, 13:39:34.969
23, 0.00, -4163.09, -3760.13, -3454.54, 0.000, 0.000, 0.000, 13:39:34.969
24, 0.00, -4135.85, -3751.43, -3459.21, 0.000, 0.000, 0.000, 13:39:34.970
25, 0.00, -4094.76, -3676.62, -3347.62, 0.000, 0.000, 0.000, 13:39:34.984
26, 0.00, -4050.99, -3592.51, -3195.94, 0.000, 0.000, 0.000, 13:39:34.984
27, 0.00, -4153.11, -3744.50, -3450.29, 0.000, 0.000, 0.000, 13:39:34.999
28, 0.00, -4125.07, -3723.02, -3442.95, 0.000, 0.000, 0.000, 13:39:34.999
29, 0.00, -4098.27, -3662.68, -3342.24, 0.000, 0.000, 0.000, 13:39:34.999
30, 0.00, -4057.29, -3588.61, -3189.75, 0.000, 0.000, 0.000, 13:39:35.000
31, 0.00, -4167.47, -3739.37, -3447.87, 0.000, 0.000, 0.000, 13:39:35.015
32, 0.00, -4142.14, -3725.54, -3451.07, 0.000, 0.000, 0.000, 13:39:35.015
33, 0.00, -4108.19, -3661.47, -3342.86, 0.000, 0.000, 0.000, 13:39:35.033
34, 0.00, -4068.44, -3589.71, -3194.32, 0.000, 0.000, 0.000, 13:39:35.033
35, 0.00, -4170.68, -3749.95, -3446.73, 0.000, 0.000, 0.000, 13:39:35.033
36, 0.00, -4139.26, -3740.04, -3445.19, 0.000, 0.000, 0.000, 13:39:35.033
37, 0.00, -4092.59, -3667.89, -3334.05, 0.000, 0.000, 0.000, 13:39:35.045
38, 0.00, -4052.91, -3586.51, -3184.58, 0.000, 0.000, 0.000, 13:39:35.045
39, 0.00, -4171.62, -3747.93, -3453.26, 0.000, 0.000, 0.000, 13:39:35.059
40, 0.00, -4145.36, -3732.33, -3456.77, 0.000, 0.000, 0.000, 13:39:35.059
41, 0.00, -4103.28, -3672.74, -3344.87, 0.000, 0.000, 0.000, 13:39:35.059
42, 0.00, -4066.54, -3598.52, -3200.20, 0.000, 0.000, 0.000, 13:39:35.060
43, 0.00, -4178.48, -3759.35, -3464.37, 0.000, 0.000, 0.000, 13:39:35.074
44, 0.00, -4141.97, -3743.31, -3456.49, 0.000, 0.000, 0.000, 13:39:35.074
45, 0.00, -4101.06, -3663.89, -3335.15, 0.000, 0.000, 0.000, 13:39:35.089
46, 0.00, -4061.45, -3592.27, -3186.28, 0.000, 0.000, 0.000, 13:39:35.089
47, 0.00, -4168.83, -3741.50, -3446.46, 0.000, 0.000, 0.000, 13:39:35.089
48, 0.00, -4128.85, -3726.93, -3437.04, 0.000, 0.000, 0.000, 13:39:35.089
49, 0.00, -4096.17, -3667.29, -3342.08, 0.000, 0.000, 0.000, 13:39:35.104
50, 0.00, -4055.24, -3600.70, -3192.83, 0.000, 0.000, 0.000, 13:39:35.104
51, 0.00, -4158.28, -3762.24, -3457.67, 0.000, 0.000, 0.000, 13:39:35.119
52, 0.00, -4138.14, -3744.24, -3461.06, 0.000, 0.000, 0.000, 13:39:35.119
53, 0.00, -4095.51, -3675.05, -3347.30, 0.000, 0.000, 0.000, 13:39:35.119
54, 0.00, -4060.85, -3602.50, -3203.57, 0.000, 0.000, 0.000, 13:39:35.119
55, 0.00, -4175.58, -3753.45, -3462.81, 0.000, 0.000, 0.000, 13:39:35.134
56, 0.00, -4140.48, -3739.31, -3454.04, 0.000, 0.000, 0.000, 13:39:35.134
57, 0.00, -4112.88, -3691.99, -3358.94, 0.000, 0.000, 0.000, 13:39:35.149
58, 0.00, -4070.25, -3618.08, -3211.49, 0.000, 0.000, 0.000, 13:39:35.149
59, 0.00, -4174.98, -3777.66, -3473.31, 0.000, 0.000, 0.000, 13:39:35.150
60, 0.00, -4139.67, -3749.36, -3463.47, 0.000, 0.000, 0.000, 13:39:35.150
61, 0.00, -4095.11, -3677.49, -3350.33, 0.000, 0.000, 0.000, 13:39:35.165
62, 0.00, -4062.41, -3598.49, -3199.10, 0.000, 0.000, 0.000, 13:39:35.166
63, 0.00, -4171.80, -3758.29, -3461.28, 0.000, 0.000, 0.000, 13:39:35.179
