%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
16, 11.08, 12.61, 9.49, 11.26, 0.000, 0.000, 0.000, 14:43:25.473, L
17, 8.61, 10.29, 9.61, 14.78, 0.000, 0.000, 0.000, 14:43:25.473, L
18, 17.73, 15.26, 8.79, 20.41, 0.000, 0.000, 0.000, 14:43:25.473, L
19, 11.85, 16.46, 7.58, 15.14, 0.000, 0.000, 0.000, 14:43:25.488, L
20, 10.13, 13.34, 8.62, 11.09, 0.000, 0.000, 0.000, 14:43:25.490, L
21, 8.95, 14.14, 11.15, 17.35, 0.000, 0.000, 0.000, 14:43:25.504, L
22, 10.59, 12.14, 11.37, 15.00, 0.000, 0.000, 0.000, 14:43:25.504, L
23, 13.59, 13.85, 4.59, 8.91, 0.000, 0.000, 0.000, 14:43:25.507, L
24, 13.92, 11.60, 9.82, 10.36, 0.000, 0.000, 0.000, 14:43:25.507, L
25, 17.58, 14.07, 10.07, 15.91, 0.000, 0.000, 0.000, 14:43:25.519, L
26, 12.23, 14.71, 10.41, 13.25, 0.000, 0.000, 0.000, 14:43:25.519, L
27, 9.78, 12.94, 5.01, 12.84, 0.000, 0.000, 0.000, 14:43:25.548, L
28, 11.61, 6.18, 9.38, 9.74, 0.000, 0.000, 0.000, 14:43:25.548, L
29, 15.49, 14.21, 14.74, 12.85, 0.000, 0.000, 0.000, 14:43:25.548, L
30, 16.82, 13.82, 12.70, 19.97, 0.000, 0.000, 0.000, 14:43:25.548, L
31, 11.35, 12.91, 11.85, 17.16, 0.000, 0.000, 0.000, 14:43:25.549, L
32, 12.86, 11.10, 8.45, 14.16, 0.000, 0.000, 0.000, 14:43:25.549, L
33, 9.68, 9.29, 8.80, 14.91, 0.000, 0.000, 0.000, 14:43:25.550, L
34, 13.08, 12.22, 8.99, 13.34, 0.000, 0.000, 0.000, 14:43:25.550, L
35, 12.49, 6.93, 3.48, 11.72, 0.000, 0.000, 0.000, 14:43:25.563, L
36, 11.58, 11.85, 4.47, 11.46, 0.000, 0.000, 0.000, 14:43:25.563, L
37, 10.86, 13.29, 11.73, 14.83, 0.000, 0.000, 0.000, 14:43:25.578, L
38, 14.11, 14.91, 13.12, 12.87, 0.000, 0.000, 0.000, 14:43:25.578, L
39, 13.38, 12.81, 8.12, 14.99, 0.000, 0.000, 0.000, 14:43:25.593, L
40, 11.05, 10.95, 4.86, 12.63, 0.000, 0.000, 0.000, 14:43:25.593, L
41, 11.34, 13.49, 6.77, 15.54, 0.000, 0.000, 0.000, 14:43:25.593, L
42, 14.59, 12.43, 12.37, 13.48, 0.000, 0.000, 0.000, 14:43:25.594, L
43, 9.33, 8.07, 0.89, 10.25, 0.000, 0.000, 0.000, 14:43:25.608, L
44, 8.56, 10.10, 6.75, 12.58, 0.000, 0.000, 0.000, 14:43:25.608, L
45, 11.92, 10.73, 5.89, 14.63, 0.000, 0.000, 0.000, 14:43:25.623, L
46, 13.24, 10.08, 7.40, 15.05, 0.000, 0.000, 0.000, 14:43:25.623, L
47, 10.82, 7.40, 9.42, 6.99, 0.000, 0.000, 0.000, 14:43:25.623, L
48, 9.68, 10.73, 10.35, 15.55, 0.000, 0.000, 0.000, 14:43:25.623, L
49, 10.93, 12.51, 6.19, 12.79, 0.000, 0.000, 0.000, 14:43:25.639, L
50, 13.07, 13.30, 5.76, 14.20, 0.000, 0.000, 0.000, 14:43:25.640, L
51, 16.57, 13.13, 7.98, 15.59, 0.000, 0.000, 0.000, 14:43:25.653, L
52, 9.08, 10.52, 11.90, 11.51, 0.000, 0.000, 0.000, 14:43:25.653, L
53, 8.32, 9.62, 2.95, 12.20, 0.000, 0.000, 0.000, 14:43:25.653, L
54, 14.02, 11.62, 13.21, 12.05, 0.000, 0.000, 0.000, 14:43:25.654, L
55, 13.40, 19.70, 11.47, 16.93, 0.000, 0.000, 0.000, 14:43:25.668, L
56, 9.67, 12.77, 11.95, 14.72, 0.000, 0.000, 0.000, 14:43:25.669, L
57, 13.13, 9.61, 5.54, 13.05, 0.000, 0.000, 0.000, 14:43:25.683, L
58, 12.44, 14.68, 12.86, 14.76, 0.000, 0.000, 0.000, 14:43:25.683, L
59, 13.67, 11.10, 6.86, 14.85, 0.000, 0.000, 0.000, 14:43:25.688, L
60, 13.88, 12.47, 8.95, 14.30, 0.000, 0.000, 0.000, 14:43:25.688, L
61, 13.17, 12.51, 6.16, 14.73, 0.000, 0.000, 0.000, 14:43:25.699, L
62, 12.13, 15.84, 12.36, 12.61, 0.000, 0.000, 0.000, 14:43:25.699, L
63, 14.20, 10.76, 13.61, 15.49, 0.000, 0.000, 0.000, 14:43:25.712, L
64, 8.87, 11.50, 2.67, 11.97, 0.000, 0.000, 0.000, 14:43:25.713, L
65, 10.30, 13.55, 5.94, 13.74, 0.000, 0.000, 0.000, 14:43:25.713, L
66, 14.78, 12.22, 9.62, 17.97, 0.000, 0.000, 0.000, 14:43:25.713, L
67, 11.52, 10.77, 6.56, 14.28, 0.000, 0.000, 0.000, 14:43:25.727, L
68, 9.73, 12.28, 6.64, 8.44, 0.000, 0.000, 0.000, 14:43:25.728, L
69, 12.24, 14.44, -1.02, 13.56, 0.000, 0.000, 0.000, 14:43:25.742, L
70, 15.55, 14.76, 7.06, 15.61, 0.000, 0.000, 0.000, 14:43:25.743, L
71, 14.85, 12.23, 5.65, 15.02, 0.000, 0.000, 0.000, 14:43:25.743, L
72, 12.35, 7.03, 7.53, 11.11, 0.000, 0.000, 0.000, 14:43:25.743, L
73, 12.12, 12.27, 11.52, 10.45, 0.000, 0.000, 0.000, 14:43:25.758, L
74, 14.73, 12.10, 7.67, 14.54, 0.000, 0.000, 0.000, 14:43:25.758, L
75, 12.60, 14.57, 6.86, 14.47, 0.000, 0.000, 0.000, 14:43:25.773, L
76, 10.79, 8.05, 7.54, 11.39, 0.000, 0.000, 0.000, 14:43:25.773, L
77, 11.03, 7.99, 10.05, 12.43, 0.000, 0.000, 0.000, 14:43:25.773, L
78, 8.33, 11.89, 10.25, 13.37, 0.000, 0.000, 0.000, 14:43:25.773, L
79, 11.97, 10.94, 10.89, 13.34, 0.000, 0.000, 0.000, 14:43:25.789, L
80, 11.60, 9.56, 5.56, 17.03, 0.000, 0.000, 0.000, 14:43:25.789, L
81, 12.92, 11.47, 6.92, 13.37, 0.000, 0.000, 0.000, 14:43:25.803, L
