No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-51-58
21, -3951.40, -3815.31, 548.31, 551.68, 0.000, 0.000, 0.000, 17:52:01.877
22, -4003.56, -3863.73, 401.96, 268.54, 0.000, 0.000, 0.000, 17:52:01.878
23, -3927.73, -3788.24, 452.33, 245.97, 0.000, 0.000, 0.000, 17:52:01.878
24, -3909.98, -3777.52, 500.14, 399.91, 0.000, 0.000, 0.000, 17:52:01.879
25, -3952.01, -3820.26, 557.70, 530.00, 0.000, 0.000, 0.000, 17:52:01.891
26, -4004.34, -3866.76, 420.98, 244.31, 0.000, 0.000, 0.000, 17:52:01.891
27, -3925.45, -3785.05, 459.05, 224.90, 0.000, 0.000, 0.000, 17:52:01.909
28, -3922.63, -3780.71, 498.58, 376.45, 0.000, 0.000, 0.000, 17:52:01.909
29, -3955.44, -3808.04, 560.59, 513.07, 0.000, 0.000, 0.000, 17:52:01.911
30, -4003.99, -3857.67, 421.52, 234.42, 0.000, 0.000, 0.000, 17:52:01.911
31, -3942.25, -3788.34, 449.38, 194.95, 0.000, 0.000, 0.000, 17:52:01.922
32, -3918.89, -3782.76, 501.82, 345.00, 0.000, 0.000, 0.000, 17:52:01.922
33, -3943.72, -3806.11, 553.26, 502.11, 0.000, 0.000, 0.000, 17:52:01.938
34, -3997.14, -3855.27, 419.73, 225.99, 0.000, 0.000, 0.000, 17:52:01.939
35, -3938.23, -3783.95, 453.87, 192.42, 0.000, 0.000, 0.000, 17:52:01.942
36, -3910.50, -3771.57, 501.25, 355.00, 0.000, 0.000, 0.000, 17:52:01.942
37, -3927.65, -3795.43, 580.16, 511.85, 0.000, 0.000, 0.000, 17:52:01.950
38, -3996.84, -3859.21, 432.66, 236.07, 0.000, 0.000, 0.000, 17:52:01.950
39, -3929.65, -3789.33, 456.74, 199.63, 0.000, 0.000, 0.000, 17:52:01.965
40, -3912.22, -3771.38, 502.25, 368.30, 0.000, 0.000, 0.000, 17:52:01.965
41, -3943.80, -3801.26, 575.05, 526.52, 0.000, 0.000, 0.000, 17:52:01.966
42, -3999.48, -3858.07, 431.55, 247.37, 0.000, 0.000, 0.000, 17:52:01.966
43, -3934.52, -3785.61, 444.13, 206.21, 0.000, 0.000, 0.000, 17:52:01.982
44, -3909.90, -3772.72, 494.22, 368.51, 0.000, 0.000, 0.000, 17:52:01.983
45, -3934.91, -3804.42, 563.06, 514.82, 0.000, 0.000, 0.000, 17:52:01.997
46, -4011.65, -3874.46, 410.79, 238.18, 0.000, 0.000, 0.000, 17:52:01.997
47, -3940.55, -3797.05, 433.64, 185.15, 0.000, 0.000, 0.000, 17:52:01.998
48, -3910.23, -3776.40, 492.10, 356.66, 0.000, 0.000, 0.000, 17:52:01.998
49, -3931.00, -3798.96, 561.62, 517.13, 0.000, 0.000, 0.000, 17:52:02.013
50, -3995.11, -3852.47, 427.73, 251.36, 0.000, 0.000, 0.000, 17:52:02.013
51, -3934.85, -3792.63, 439.38, 188.53, 0.000, 0.000, 0.000, 17:52:02.027
52, -3913.03, -3772.25, 496.48, 359.21, 0.000, 0.000, 0.000, 17:52:02.027
53, -3943.44, -3800.00, 566.06, 499.65, 0.000, 0.000, 0.000, 17:52:02.027
54, -4004.91, -3859.10, 428.96, 229.06, 0.000, 0.000, 0.000, 17:52:02.027
55, -3941.27, -3794.17, 436.29, 173.67, 0.000, 0.000, 0.000, 17:52:02.041
56, -3921.53, -3776.41, 490.28, 342.94, 0.000, 0.000, 0.000, 17:52:02.042
57, -3935.76, -3800.14, 562.04, 500.17, 0.000, 0.000, 0.000, 17:52:02.058
58, -3997.75, -3858.50, 441.19, 242.84, 0.000, 0.000, 0.000, 17:52:02.058
59, -3935.02, -3797.66, 442.86, 174.54, 0.000, 0.000, 0.000, 17:52:02.061
60, -3918.72, -3774.43, 495.93, 345.72, 0.000, 0.000, 0.000, 17:52:02.061
61, -3936.80, -3792.18, 575.07, 507.29, 0.000, 0.000, 0.000, 17:52:02.072
62, -3996.79, -3849.76, 435.96, 240.90, 0.000, 0.000, 0.000, 17:52:02.072
63, -3934.82, -3780.14, 443.04, 176.89, 0.000, 0.000, 0.000, 17:52:02.087
64, -3915.36, -3776.19, 498.16, 336.74, 0.000, 0.000, 0.000, 17:52:02.089
65, -3940.18, -3803.25, 574.25, 498.50, 0.000, 0.000, 0.000, 17:52:02.090
66, -4011.89, -3862.95, 430.08, 233.86, 0.000, 0.000, 0.000, 17:52:02.090
67, -3948.38, -3805.20, 429.11, 160.79, 0.000, 0.000, 0.000, 17:52:02.115
68, -3919.57, -3772.32, 497.40, 331.04, 0.000, 0.000, 0.000, 17:52:02.115
69, -3932.55, -3789.44, 567.61, 485.82, 0.000, 0.000, 0.000, 17:52:02.116
70, -3998.06, -3858.41, 433.19, 217.28, 0.000, 0.000, 0.000, 17:52:02.116
71, -3935.00, -3792.81, 449.88, 149.26, 0.000, 0.000, 0.000, 17:52:02.130
72, -3906.25, -3770.59, 515.74, 328.83, 0.000, 0.000, 0.000, 17:52:02.130
73, -3935.92, -3787.85, 576.79, 479.84, 0.000, 0.000, 0.000, 17:52:02.131
74, -3993.59, -3842.34, 456.76, 237.79, 0.000, 0.000, 0.000, 17:52:02.131
75, -3940.45, -3785.05, 439.22, 144.97, 0.000, 0.000, 0.000, 17:52:02.146
76, -3904.38, -3752.63, 505.63, 319.68, 0.000, 0.000, 0.000, 17:52:02.146
77, -3919.63, -3777.66, 570.32, 491.03, 0.000, 0.000, 0.000, 17:52:02.146
78, -3995.37, -3856.07, 438.17, 226.85, 0.000, 0.000, 0.000, 17:52:02.146
79, -3930.62, -3788.95, 451.75, 143.11, 0.000, 0.000, 0.000, 17:52:02.160
80, -3914.58, -3776.61, 499.14, 320.81, 0.000, 0.000, 0.000, 17:52:02.160
81, -3945.57, -3809.17, 566.74, 471.52, 0.000, 0.000, 0.000, 17:52:02.178
82, -4007.20, -3870.23, 440.15, 227.94, 0.000, 0.000, 0.000, 17:52:02.178
83, -3946.05, -3792.90, 438.85, 137.71, 0.000, 0.000, 0.000, 17:52:02.179
84, -3911.83, -3768.75, 507.74, 319.39, 0.000, 0.000, 0.000, 17:52:02.179
85, -3932.07, -3793.71, 574.04, 473.77, 0.000, 0.000, 0.000, 17:52:02.192
