No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-59-31
57, -4146.71, -3998.47, 387.26, 333.54, 0.000, 0.000, 0.000, 17:59:45.189
58, -4158.43, -4003.28, 300.77, 246.79, 0.000, 0.000, 0.000, 17:59:45.191
59, -4139.46, -3994.35, 374.94, 302.25, 0.000, 0.000, 0.000, 17:59:45.195
60, -4116.73, -3974.54, 432.50, 379.36, 0.000, 0.000, 0.000, 17:59:45.195
61, -4160.78, -4015.35, 388.01, 325.54, 0.000, 0.000, 0.000, 17:59:45.228
62, -4167.75, -4007.34, 313.39, 253.62, 0.000, 0.000, 0.000, 17:59:45.228
63, -4152.10, -3991.24, 375.88, 314.67, 0.000, 0.000, 0.000, 17:59:45.229
64, -4126.63, -3980.49, 420.78, 379.27, 0.000, 0.000, 0.000, 17:59:45.229
65, -4164.18, -4005.32, 381.58, 321.69, 0.000, 0.000, 0.000, 17:59:45.229
66, -4170.26, -4013.95, 292.65, 237.44, 0.000, 0.000, 0.000, 17:59:45.230
67, -4150.59, -4001.26, 364.92, 284.80, 0.000, 0.000, 0.000, 17:59:45.240
68, -4130.56, -3997.05, 416.38, 361.44, 0.000, 0.000, 0.000, 17:59:45.241
69, -4167.59, -4017.68, 381.06, 314.08, 0.000, 0.000, 0.000, 17:59:45.256
70, -4166.94, -4013.11, 304.29, 252.67, 0.000, 0.000, 0.000, 17:59:45.257
71, -4146.57, -3987.89, 377.91, 330.02, 0.000, 0.000, 0.000, 17:59:45.260
72, -4127.26, -3965.51, 423.78, 393.57, 0.000, 0.000, 0.000, 17:59:45.260
73, -4154.39, -4002.17, 379.22, 324.65, 0.000, 0.000, 0.000, 17:59:45.265
74, -4166.76, -4009.25, 284.97, 250.00, 0.000, 0.000, 0.000, 17:59:45.266
75, -4149.12, -3989.01, 369.07, 321.88, 0.000, 0.000, 0.000, 17:59:45.280
76, -4129.36, -3972.59, 413.58, 380.55, 0.000, 0.000, 0.000, 17:59:45.281
77, -4155.57, -3995.90, 372.27, 331.54, 0.000, 0.000, 0.000, 17:59:45.281
78, -4148.71, -3983.55, 308.81, 267.55, 0.000, 0.000, 0.000, 17:59:45.281
79, -4132.96, -3970.85, 379.76, 329.52, 0.000, 0.000, 0.000, 17:59:45.294
80, -4119.43, -3965.23, 423.03, 386.02, 0.000, 0.000, 0.000, 17:59:45.294
81, -4147.48, -4001.39, 378.92, 332.72, 0.000, 0.000, 0.000, 17:59:45.311
82, -4174.74, -4012.73, 293.04, 248.98, 0.000, 0.000, 0.000, 17:59:45.313
83, -4160.25, -3999.22, 354.54, 305.79, 0.000, 0.000, 0.000, 17:59:45.315
84, -4139.86, -3991.28, 418.80, 381.08, 0.000, 0.000, 0.000, 17:59:45.316
